,domain,grid_id,webview_height,webview_width,displays,clicks,landed_clicks,non_bounced_clicks,closing_events,avg_last_second_framerate,sov_short_ttc,sov_short_ttc_global,sov_short_ttc_score,broken
790,ID_2621,333346,250.0,300.0,28872.0,9.0,8.0,5.0,2.0,61.55555555555556,0.012406948,0.04933426,-0.036927313,0.0
791,ID_146,333346,250.0,300.0,205252.0,159.0,126.0,67.0,6.0,57.8394495412844,0.022496691,0.053200476,-0.030703785,0.0
792,ID_1682,333346,250.0,300.0,25350.0,11.0,2.0,0.0,,45.6,0.3554622,0.1850438,0.3022617,1.0
793,ID_2408,333346,250.0,300.0,9445.0,9.0,9.0,4.0,1.0,52.15384615384615,0.021516394,0.04933426,-0.027817868,0.0
794,ID_3000,333346,250.0,300.0,8458.0,14.0,10.0,3.0,1.0,62.375,0.019512195,0.04933426,-0.029822066,0.0
795,ID_3059,333346,250.0,300.0,11766.0,2.0,2.0,0.0,,88.5,0.0032302723,0.04933426,-0.046103988,0.0
796,ID_1037,333346,250.0,300.0,1969422.0,331.0,229.0,94.0,48.0,59.54352941176471,0.032234784,0.053200476,-0.017099477,0.0
797,ID_3187,333346,250.0,300.0,19284.0,13.0,12.0,6.0,,63.30769230769231,0.014492754,0.04933426,-0.034841508,0.0
798,ID_3250,333346,250.0,300.0,101166.0,48.0,2.0,0.0,17.0,39.79166666666666,0.13024282,0.053200476,0.08090857,1.0
799,ID_2742,333346,250.0,300.0,11201.0,66.0,19.0,4.0,111.0,47.45121951219512,,,,1.0
800,ID_1844,333346,250.0,300.0,7249.0,5.0,4.0,1.0,6.0,74.2,0.037296038,0.04933426,-0.012038224,0.0
801,ID_918,333346,250.0,300.0,5128.0,14.0,10.0,3.0,,60.45454545454545,,,,0.0
802,ID_3224,333346,250.0,300.0,12760.0,11.0,8.0,4.0,4.0,53.6875,0.02170767,0.04933426,-0.02762659,0.0
803,ID_1174,333346,250.0,300.0,7968.0,15.0,13.0,8.0,,58.875,0.012121212,0.04933426,-0.03721305,0.0
804,ID_1062,333346,250.0,300.0,733782.0,12.0,1.0,0.0,,58.25,0.05799373,0.04933426,0.008659469,1.0
805,ID_931,333346,250.0,300.0,9508.0,25.0,22.0,14.0,3.0,67.58620689655173,,,,0.0
806,ID_2942,333346,250.0,300.0,11411.0,24.0,12.0,3.0,29.0,56.793103448275865,0.026584867,0.04933426,-0.022749394,0.0
807,ID_647,333346,250.0,300.0,8374.0,15.0,12.0,4.0,1.0,67.47368421052632,0.010593221,0.04933426,-0.03874104,0.0
808,ID_2883,333346,250.0,300.0,14263.0,74.0,13.0,3.0,87.0,62.13924050632912,0.607064,0.04933426,0.5577298,1.0
809,ID_1943,333346,250.0,300.0,21070.0,14.0,13.0,4.0,,87.95833333333333,0.021216407,0.053200476,-0.028117854,0.0
810,ID_1444,333346,250.0,300.0,280206.0,153.0,129.0,69.0,11.0,65.31147540983606,0.022813689,0.053200476,-0.026520573,0.0
811,ID_1616,333346,250.0,300.0,5137.0,14.0,14.0,9.0,,73.72727272727273,0.05722071,0.04933426,0.007886447,0.0
812,ID_261,333346,250.0,300.0,22686.0,22.0,18.0,3.0,6.0,56.46428571428572,0.072740115,0.104358725,-0.031618614,0.0
813,ID_3276,333346,250.0,300.0,12364.0,10.0,7.0,3.0,3.0,71.2,0.021084337,0.04933426,-0.028249925,0.0
814,ID_10,333346,250.0,300.0,33410.0,111.0,29.0,8.0,77.0,38.5925925925926,0.022506537,0.053200476,-0.026827725,1.0
815,ID_5,333346,250.0,300.0,4639.0,13.0,10.0,5.0,3.0,65.93333333333334,0.013457557,0.04933426,-0.035876706,0.0
816,ID_343,333346,250.0,300.0,94232.0,123.0,113.0,57.0,7.0,62.59322033898305,0.013071896,0.04933426,-0.036262367,0.0
817,ID_278,333346,250.0,300.0,6029.0,18.0,17.0,6.0,1.0,80.36666666666666,0.019283747,0.04933426,-0.030050514,0.0
818,ID_3062,333346,250.0,300.0,17653.0,5.0,5.0,3.0,,35.6,0.011,0.04933426,-0.03833426,0.0
819,ID_2717,333346,250.0,300.0,18696.0,10.0,7.0,5.0,13.0,51.16666666666666,0.023067331,0.04933426,-0.02626693,0.0
820,ID_76,333346,250.0,300.0,418187.0,183.0,117.0,55.0,28.0,32.63354037267081,0.028286189,0.04933426,-0.021048073,0.0
821,ID_1159,333346,250.0,300.0,20371.0,63.0,49.0,26.0,2.0,60.3855421686747,0.03255814,0.04933426,-0.016776122,0.0
822,ID_2480,333346,250.0,300.0,42454.0,18.0,15.0,10.0,2.0,59.72222222222222,0.024340771,0.04933426,-0.02499349,0.0
823,ID_3213,333346,250.0,300.0,8204.0,15.0,13.0,7.0,5.0,79.0,0.06279734,0.04933426,0.013463074,0.0
824,ID_3256,333346,250.0,300.0,45740.0,84.0,73.0,47.0,2.0,69.90151515151516,,,,0.0
825,ID_1187,333346,250.0,300.0,47890.0,20.0,18.0,6.0,,63.095238095238095,0.00931677,0.053200476,-0.040017493,0.0
826,ID_1982,333346,250.0,300.0,4311.0,14.0,12.0,3.0,,64.3,0.035794184,0.04933426,-0.013540078,0.0
827,ID_1186,333346,250.0,300.0,312796.0,233.0,191.0,90.0,27.0,64.93706293706293,0.030985916,0.053200476,-0.02221456,0.0
828,ID_444,333346,250.0,300.0,38781.0,16.0,13.0,6.0,1.0,57.5,0.05749718,0.04933426,0.00816292,0.0
829,ID_2759,333346,250.0,300.0,64083.0,33.0,29.0,9.0,8.0,51.95121951219512,0.0045045046,0.1850438,-0.04664609,0.0
830,ID_1715,333346,250.0,300.0,86337.0,103.0,88.0,30.0,15.0,45.88194444444444,0.013844515,0.04933426,-0.035489745,0.0
831,ID_3306,333346,250.0,300.0,29586.0,15.0,12.0,5.0,10.0,43.30434782608695,0.08490566,0.053200476,0.0355714,0.0
832,ID_687,333346,250.0,300.0,400500.0,219.0,186.0,73.0,15.0,65.06109324758843,0.013886384,0.053200476,-0.035447877,0.0
833,ID_1989,333346,250.0,300.0,12749.0,7.0,6.0,1.0,,61.71428571428572,0.0070834616,0.04933426,-0.0422508,0.0
834,ID_2021,333346,250.0,300.0,4800.0,8.0,7.0,6.0,,67.0,0.028871391,0.04933426,-0.02046287,0.0
835,ID_2544,333346,250.0,300.0,43392.0,29.0,26.0,12.0,37.0,56.58974358974359,0.08356546,0.053200476,0.034231197,0.0
836,ID_1632,333346,250.0,300.0,99747.0,28.0,26.0,13.0,4.0,65.13333333333334,0.005027933,0.04933426,-0.04430633,0.0
837,ID_1529,333346,250.0,300.0,21429.0,15.0,11.0,1.0,,56.333333333333336,0.02714696,0.04933426,-0.022187302,0.0
838,ID_1153,333346,,,,,,,,,,,,
839,ID_1801,333346,250.0,300.0,1219776.0,199.0,167.0,84.0,17.0,62.25769230769231,0.02128785,0.053200476,-0.028046412,0.0
840,ID_309,333346,250.0,300.0,44191.0,16.0,15.0,2.0,4.0,58.75,0.004514673,0.04933426,-0.04481959,0.0
841,ID_75,333346,250.0,300.0,59798.0,12.0,3.0,3.0,8.0,54.0,0.15311116,0.04933426,0.1037769,0.0
842,ID_512,333346,250.0,300.0,39872.0,15.0,14.0,6.0,4.0,52.63157894736842,,,,0.0
843,ID_3148,333346,250.0,300.0,539732.0,160.0,132.0,52.0,7.0,63.14545454545455,0.025254272,0.04933426,-0.02407999,0.0
844,ID_1697,333346,250.0,300.0,591129.0,252.0,172.0,50.0,212.0,39.829850746268654,0.070938215,0.04933426,0.021603953,0.0
845,ID_1827,333346,250.0,300.0,4327.0,7.0,6.0,4.0,,92.33333333333331,,,,0.0
846,ID_937,333346,250.0,300.0,65244.0,50.0,39.0,18.0,4.0,73.01136363636364,0.03194103,0.053200476,-0.021259444,0.0
847,ID_1335,333346,250.0,300.0,3782.0,21.0,20.0,8.0,1.0,85.41379310344827,0.018018018,0.04933426,-0.031316243,0.0
848,ID_2927,333346,250.0,300.0,49694.0,7.0,5.0,1.0,2.0,64.28571428571429,0.051983584,0.04933426,0.0026493226,0.0
849,ID_615,333346,250.0,300.0,3219.0,6.0,6.0,4.0,,68.33333333333333,0.029013539,0.04933426,-0.020320723,0.0
850,ID_3495,333346,250.0,300.0,69648.0,8.0,6.0,4.0,1.0,53.875,0.028409092,0.04933426,-0.02092517,0.0
851,ID_386,333346,250.0,300.0,134976.0,47.0,37.0,18.0,2.0,63.3921568627451,0.008928572,0.04933426,-0.04040569,0.0
852,ID_219,333346,250.0,300.0,8770.0,5.0,4.0,2.0,,42.4,0.021468926,0.04933426,-0.027865335,0.0
853,ID_665,333346,250.0,300.0,51650.0,11.0,5.0,2.0,9.0,56.72727272727273,0.032998566,0.053200476,-0.02020191,1.0
854,ID_3555,333346,250.0,300.0,34860.0,16.0,13.0,7.0,,62.44444444444444,0.011049724,0.04933426,-0.038284536,0.0
855,ID_385,333346,250.0,300.0,96687.0,42.0,33.0,12.0,1.0,66.84444444444445,0.010152284,0.053200476,-0.039181978,0.0
856,ID_1781,333346,250.0,300.0,50424.0,6.0,5.0,3.0,,56.125,0.02866639,0.053200476,-0.020667871,0.0
857,ID_2992,333346,250.0,300.0,7758.0,5.0,4.0,1.0,2.0,49.4,0.024975985,0.04933426,-0.024358276,0.0
858,ID_2685,333346,250.0,300.0,8028.0,21.0,11.0,6.0,1.0,53.333333333333336,0.0018450185,0.04933426,-0.047489244,0.0
859,ID_1426,333346,250.0,300.0,89178.0,8.0,3.0,1.0,29.0,55.375,0.02137931,0.06911784,-0.031742923,0.0
860,ID_1969,333346,250.0,300.0,10341.0,13.0,12.0,7.0,5.0,50.61538461538461,0.008625063,0.04933426,-0.040709198,0.0
861,ID_2196,333346,250.0,300.0,154708.0,30.0,28.0,13.0,3.0,62.66666666666666,0.029187817,0.053200476,-0.020146444,0.0
862,ID_288,333346,250.0,300.0,6874.0,12.0,8.0,4.0,,60.25,0.03807615,0.053200476,-0.011275795,0.0
863,ID_159,333346,250.0,300.0,26788.0,3.0,3.0,0.0,,52.2,0.03133903,0.04933426,-0.01799523,0.0
864,ID_1951,333346,250.0,300.0,36713.0,20.0,14.0,4.0,6.0,66.77272727272727,0.0151770655,0.04933426,-0.034157194,0.0
865,ID_1214,333346,250.0,300.0,5698.0,16.0,7.0,3.0,19.0,77.0,0.37506285,0.04933426,0.3257286,1.0
866,ID_2339,333346,250.0,300.0,72397.0,52.0,26.0,4.0,13.0,61.458333333333336,0.21557128,0.04933426,0.16623703,1.0
867,ID_3007,333346,250.0,300.0,49425.0,53.0,34.0,9.0,6.0,61.66666666666666,0.038848583,0.04933426,-0.010485677,0.0
868,ID_2996,333346,250.0,300.0,12515.0,8.0,8.0,4.0,,39.625,0.009395973,0.04933426,-0.03993829,0.0
869,ID_3434,333346,250.0,300.0,11805.0,14.0,9.0,4.0,2.0,71.92857142857143,0.002514669,0.04933426,-0.046819594,0.0
870,ID_1303,333346,250.0,300.0,189819.0,61.0,55.0,15.0,2.0,61.75,0.07743289,0.04933426,0.028098634,0.0
871,ID_1261,333346,250.0,300.0,20826.0,32.0,26.0,8.0,13.0,45.674418604651166,0.04842105,0.04933426,-0.00091320893,0.0
872,ID_3204,333346,250.0,300.0,35264.0,4.0,4.0,3.0,4.0,89.25,0.053125,0.04933426,0.0037907385,0.0
873,ID_2790,333346,250.0,300.0,250710.0,143.0,113.0,45.0,40.0,61.99363057324841,0.015183509,0.04933426,-0.034150753,0.0
874,ID_2983,333346,250.0,300.0,40267.0,5.0,4.0,2.0,,73.8,,,,0.0
875,ID_2514,333346,,,8378.0,,,,,,,,,0.0
876,ID_1401,333346,250.0,300.0,112568.0,83.0,61.0,37.0,21.0,82.41052631578947,0.3849624,0.053200476,0.33562815,0.0
877,ID_260,333346,250.0,300.0,3792.0,12.0,2.0,0.0,8.0,45.0,0.676951,0.04933426,0.62761676,1.0
878,ID_293,333346,250.0,300.0,5820.0,12.0,1.0,0.0,3.0,43.642857142857146,0.33577877,0.04933426,0.28644451,1.0
879,ID_152,333346,250.0,300.0,5721.0,10.0,7.0,3.0,4.0,70.4,0.019823788,0.04933426,-0.029510474,0.0
880,ID_1484,333346,250.0,300.0,1630698.0,40.0,34.0,13.0,,52.54166666666666,0.015506433,0.053200476,-0.033827826,0.0
881,ID_2132,333346,250.0,300.0,11160.0,7.0,7.0,4.0,,54.85714285714285,0.06407323,0.04933426,0.014738965,0.0
882,ID_1496,333346,250.0,300.0,359997.0,392.0,317.0,104.0,101.0,61.28163265306122,0.022551179,0.053200476,-0.026783083,0.0
883,ID_864,333346,250.0,300.0,34742.0,15.0,12.0,5.0,2.0,57.31578947368421,0.009053498,0.04933426,-0.040280763,0.0
884,ID_1925,333346,250.0,300.0,18057.0,27.0,25.0,7.0,2.0,58.94444444444444,0.005154639,0.053200476,-0.048045836,0.0
885,ID_2827,333346,,,12966.0,,,,,,,,,0.0
886,ID_2779,333346,250.0,300.0,6101.0,14.0,12.0,4.0,5.0,65.875,0.025179856,0.04933426,-0.024154406,0.0
887,ID_1322,333346,250.0,300.0,7034.0,6.0,6.0,4.0,,58.16666666666666,,,,0.0
888,ID_2374,333346,250.0,300.0,10964.0,8.0,6.0,1.0,1.0,54.142857142857146,0.053291537,0.04933426,0.0039572744,0.0
889,ID_2923,333346,250.0,300.0,31461.0,18.0,12.0,4.0,1.0,59.9,,,,0.0
890,ID_2495,333346,,,,,,,,,,,,
891,ID_1031,333346,250.0,300.0,3221.0,20.0,18.0,13.0,,69.13636363636364,0.0032786885,0.04933426,-0.046055574,0.0
892,ID_109,333346,250.0,300.0,2739.0,10.0,9.0,6.0,,72.42857142857143,0.0054347827,0.04933426,-0.04389948,0.0
893,ID_1337,333346,250.0,300.0,13278.0,16.0,11.0,4.0,2.0,76.875,0.0126735065,0.04933426,-0.036660757,0.0
894,ID_1983,333346,250.0,300.0,196918.0,138.0,116.0,58.0,7.0,63.33510638297872,0.014592934,0.04933426,-0.034741327,0.0
895,ID_493,333346,250.0,300.0,581705.0,426.0,367.0,155.0,112.0,70.52327746741155,0.10295291,0.053200476,0.049752437,0.0
896,ID_3015,333346,250.0,300.0,455333.0,158.0,126.0,46.0,4.0,61.2620320855615,0.02725724,0.04933426,-0.022077022,0.0
897,ID_3402,333346,250.0,300.0,6082.0,35.0,7.0,2.0,34.0,61.06382978723404,0.171875,0.04933426,0.12254074,1.0
898,ID_2076,333346,250.0,300.0,129352.0,304.0,59.0,26.0,6.0,48.833333333333336,0.00015403573,0.04933426,-0.049180225,1.0
899,ID_3176,333346,250.0,300.0,5936.0,14.0,12.0,8.0,4.0,73.88888888888889,0.009404388,0.04933426,-0.039929874,0.0
900,ID_830,333346,250.0,300.0,89844.0,19.0,16.0,8.0,6.0,69.0,0.03814554,0.04933426,-0.011188721,0.0
901,ID_2195,333346,250.0,300.0,158761.0,61.0,51.0,25.0,75.0,73.89156626506023,0.046103183,0.053200476,-0.0070972927,0.0
902,ID_572,333346,250.0,300.0,7604.0,3.0,3.0,2.0,,79.0,0.051951107,0.04933426,0.0026168432,0.0
903,ID_2309,333346,250.0,300.0,215883.0,28.0,20.0,6.0,16.0,63.38461538461539,0.018821605,0.053200476,-0.030512657,0.0
904,ID_3264,333346,250.0,300.0,77914.0,3.0,3.0,1.0,1.0,53.6,0.08045977,0.04933426,0.031125508,0.0
905,ID_669,333346,250.0,300.0,211194.0,163.0,128.0,46.0,14.0,61.9375,0.0040513165,0.053200476,-0.045293856,0.0
906,ID_3554,333346,250.0,300.0,5938.0,6.0,4.0,2.0,,46.833333333333336,0.18426502,0.04933426,0.13493074,0.0
907,ID_804,333346,250.0,300.0,106985.0,16.0,12.0,4.0,,78.25,0.026569037,0.053200476,-0.022765225,0.0
908,ID_3042,333346,250.0,300.0,203112.0,59.0,53.0,28.0,1.0,72.39080459770115,0.027027028,0.04933426,-0.022307234,0.0
909,ID_2859,333346,250.0,300.0,33624.0,13.0,10.0,3.0,7.0,60.16666666666666,0.075140886,0.04933426,0.025806628,0.0
910,ID_2703,333346,250.0,300.0,8179.0,22.0,19.0,12.0,4.0,53.88461538461539,,,,0.0
911,ID_402,333346,250.0,300.0,3327.0,10.0,8.0,6.0,37.0,40.9,0.11625874,0.04933426,0.06692448,0.0
912,ID_3082,333346,250.0,300.0,55343.0,48.0,37.0,17.0,12.0,74.25,0.012698413,0.04933426,-0.03663585,0.0
913,ID_104,333346,250.0,300.0,7176.0,2.0,1.0,0.0,,52.0,,,,0.0
914,ID_1536,333346,250.0,300.0,42864.0,50.0,45.0,20.0,3.0,71.2741935483871,0.026646929,0.04933426,-0.022687333,0.0
915,ID_999,333346,250.0,300.0,18142.0,19.0,16.0,6.0,2.0,50.0,0.034032635,0.04933426,-0.015301627,0.0
916,ID_567,333346,250.0,300.0,849900.0,190.0,161.0,71.0,16.0,59.68,0.06418485,0.053200476,0.010984376,0.0
917,ID_1756,333346,250.0,300.0,8332.0,22.0,19.0,7.0,,57.36363636363637,,,,0.0
918,ID_2321,333346,250.0,300.0,15417.0,19.0,15.0,6.0,2.0,74.1304347826087,0.012145749,0.04933426,-0.03718851,0.0
919,ID_1262,333346,250.0,300.0,3100.0,23.0,13.0,5.0,10.0,49.096774193548384,0.030882562,0.04933426,-0.0184517,1.0
920,ID_2358,333346,250.0,300.0,7130.0,23.0,21.0,8.0,8.0,59.77777777777778,0.016713092,0.04933426,-0.03262117,0.0
921,ID_2402,333346,250.0,300.0,52864.0,15.0,14.0,6.0,1.0,85.78260869565217,0.047305156,0.04933426,-0.0020291046,0.0
922,ID_738,333346,250.0,300.0,9510.0,7.0,7.0,2.0,,85.25,,,,0.0
923,ID_2030,333346,250.0,300.0,26084.0,5.0,4.0,1.0,,43.8,0.0085800085,0.053200476,-0.04075425,0.0
924,ID_587,333346,250.0,300.0,24936.0,12.0,7.0,3.0,1.0,72.85,0.010869565,0.04933426,-0.038464695,0.0
925,ID_912,333346,250.0,300.0,80175.0,36.0,31.0,20.0,,65.60975609756098,0.0053050397,0.04933426,-0.04402922,0.0
926,ID_2884,333346,250.0,300.0,10581.0,20.0,17.0,3.0,5.0,79.5,0.0033637674,0.04933426,-0.045970496,0.0
927,ID_305,333346,250.0,300.0,33366.0,5.0,4.0,4.0,,66.0,0.02077922,0.04933426,-0.028555041,0.0
928,ID_3278,333346,250.0,300.0,16537.0,20.0,19.0,8.0,3.0,58.36666666666667,,,,0.0
929,ID_3188,333346,250.0,300.0,3548.0,14.0,2.0,0.0,24.0,30.384615384615383,0.0065757427,0.04933426,-0.042758517,1.0
930,ID_644,333346,,,,,,,,,,,,
931,ID_2251,333346,250.0,300.0,17091.0,13.0,10.0,4.0,3.0,58.66666666666666,0.04477612,0.04933426,-0.0045581423,0.0
932,ID_2644,333346,250.0,300.0,3090.0,7.0,3.0,1.0,,69.85714285714286,0.004842615,0.04933426,-0.044491645,0.0
933,ID_2400,333346,,,,,,,,,,,,
934,ID_406,333346,250.0,300.0,8153.0,22.0,19.0,10.0,,60.44444444444444,0.016166281,0.04933426,-0.03316798,0.0
935,ID_1785,333346,250.0,300.0,111744.0,54.0,43.0,23.0,6.0,71.3076923076923,0.020037752,0.053200476,-0.02929651,0.0
936,ID_1939,333346,250.0,300.0,133854.0,93.0,79.0,43.0,7.0,53.82857142857143,0.025988236,0.04933426,-0.023346025,0.0
937,ID_1818,333346,250.0,300.0,21623.0,13.0,11.0,3.0,,61.70588235294117,,,,0.0
938,ID_2194,333346,250.0,300.0,100687.0,47.0,29.0,5.0,,7.571428571428571,0.015582319,0.04933426,-0.033751942,1.0
939,ID_383,333346,250.0,300.0,13505.0,7.0,6.0,5.0,,75.2,,,,0.0
940,ID_1753,333346,250.0,300.0,29743.0,6.0,5.0,4.0,,47.1,0.3642072,0.04933426,0.31487295,1.0
941,ID_1533,333346,,,29652.0,,,,,,0.009961439,0.053200476,-0.043239035,1.0
942,ID_1413,333346,250.0,300.0,11847.0,9.0,0.0,0.0,,40.5,0.34562698,0.1850438,0.2924265,1.0
943,ID_2490,333346,250.0,300.0,16293.0,6.0,6.0,2.0,,79.375,0.034398034,0.04933426,-0.014936227,0.0
944,ID_3193,333346,250.0,300.0,37272.0,19.0,13.0,7.0,3.0,51.0,0.0024721879,0.04933426,-0.046862073,0.0
945,ID_331,333346,250.0,300.0,56385.0,12.0,11.0,2.0,,61.15,0.03531489,0.04933426,-0.01401937,0.0
946,ID_2896,333346,250.0,300.0,42051.0,27.0,21.0,13.0,1.0,57.21212121212121,0.0053333333,0.04933426,-0.044000927,0.0
947,ID_692,333346,250.0,300.0,12916.0,22.0,19.0,10.0,,72.5,0.023483366,0.04933426,-0.025850896,0.0
948,ID_3032,333346,250.0,300.0,3801430.0,264.0,202.0,81.0,130.0,38.17350157728707,0.04791239,0.053200476,-0.0014218728,0.0
949,ID_1509,333346,250.0,300.0,64291.0,9.0,7.0,2.0,2.0,61.11111111111112,0.008450705,0.053200476,-0.043025114,0.0
950,ID_1582,333346,250.0,300.0,23044.0,27.0,23.0,11.0,8.0,51.48837209302326,0.22997712,0.04933426,0.18064286,0.0
951,ID_657,333346,250.0,300.0,7496.0,13.0,8.0,1.0,1.0,48.833333333333336,0.1053398,0.04933426,0.056005545,0.0
952,ID_1928,333346,,,,,,,,,,,,
953,ID_563,333346,250.0,300.0,303876.0,170.0,146.0,66.0,43.0,58.44897959183673,0.12484549,0.04933426,0.075511225,0.0
954,ID_1002,333346,250.0,300.0,271113.0,11.0,10.0,1.0,,58.36363636363637,0.065236054,0.04933426,0.01590179,0.0
955,ID_1133,333346,250.0,300.0,30616.0,28.0,26.0,6.0,4.0,71.88636363636364,0.014169254,0.053200476,-0.03516501,0.0
956,ID_2541,333346,250.0,300.0,18385.0,27.0,16.0,8.0,1.0,75.96774193548387,0.031719532,0.104358725,-0.01761473,0.0
957,ID_2281,333346,250.0,300.0,2479.0,2.0,1.0,1.0,2.0,86.5,,,,0.0
958,ID_1880,333346,250.0,300.0,73164.0,21.0,17.0,6.0,1.0,57.96969696969697,0.055358723,0.04933426,0.006024463,0.0
959,ID_2116,333346,250.0,300.0,231063.0,113.0,99.0,38.0,4.0,61.26086956521739,0.010443864,0.04933426,-0.0388904,0.0
960,ID_53,333346,250.0,300.0,14447.0,12.0,11.0,5.0,4.0,78.1875,0.020366598,0.04933426,-0.028967664,0.0
961,ID_3404,333346,250.0,300.0,2291.0,8.0,6.0,5.0,,61.75,0.030874785,0.04933426,-0.018459477,0.0
962,ID_1935,333346,250.0,300.0,7971.0,16.0,14.0,10.0,,64.0,,,,0.0
963,ID_1057,333346,250.0,300.0,14063.0,20.0,20.0,11.0,,55.54166666666666,0.01980198,0.04933426,-0.029532282,0.0
964,ID_1965,333346,250.0,300.0,56896.0,20.0,16.0,10.0,,89.5,0.025139665,0.053200476,-0.024194596,0.0
965,ID_1145,333346,250.0,300.0,4832.0,5.0,5.0,4.0,1.0,51.0,0.012474013,0.04933426,-0.03686025,0.0
966,ID_1670,333346,250.0,300.0,76590.0,125.0,109.0,53.0,5.0,57.69230769230769,0.018285714,0.04933426,-0.031048547,0.0
967,ID_3324,333346,250.0,300.0,4822.0,27.0,26.0,11.0,5.0,65.25714285714285,,,,0.0
968,ID_955,333346,250.0,300.0,30692.0,1.0,1.0,0.0,,38.0,0.016786572,0.04933426,-0.03254769,0.0
969,ID_2175,333346,250.0,300.0,38527.0,59.0,42.0,12.0,5.0,63.43421052631579,0.01891144,0.04933426,-0.030422822,0.0
970,ID_3028,333346,250.0,300.0,14990.0,6.0,4.0,4.0,6.0,70.66666666666667,0.012158055,0.04933426,-0.037176207,0.0
971,ID_3211,333346,250.0,300.0,21563.0,16.0,11.0,5.0,,53.0,0.012631579,0.04933426,-0.03670268,0.0
972,ID_1206,333346,250.0,300.0,58051.0,93.0,84.0,53.0,1.0,65.36,0.015544041,0.053200476,-0.03379022,0.0
973,ID_1392,333346,,,49654.0,,,,,,0.08576998,0.075412415,0.03643572,0.0
974,ID_165,333346,250.0,300.0,6521.0,20.0,17.0,8.0,4.0,59.46153846153846,0.019316493,0.04933426,-0.030017769,0.0
975,ID_724,333346,250.0,300.0,14080.0,7.0,6.0,3.0,,55.285714285714285,0.038265307,0.04933426,-0.011068955,0.0
976,ID_1300,333346,250.0,300.0,14802.0,28.0,20.0,10.0,52.0,49.54761904761905,0.026978416,0.04933426,-0.022355845,0.0
977,ID_476,333346,250.0,300.0,87086.0,239.0,211.0,69.0,23.0,64.02348993288591,0.0063233967,0.04933426,-0.043010864,0.0
978,ID_2407,333346,250.0,300.0,3818.0,15.0,15.0,4.0,2.0,78.84210526315789,0.019169329,0.04933426,-0.030164933,0.0
979,ID_583,333346,250.0,300.0,422317.0,6.0,5.0,1.0,,90.375,0.0061576352,0.053200476,-0.043176625,0.0
980,ID_3027,333346,250.0,300.0,41025.0,11.0,7.0,3.0,2.0,53.18181818181818,0.0144,0.04933426,-0.03493426,0.0
981,ID_1082,333346,250.0,300.0,312627.0,64.0,37.0,12.0,17.0,53.95588235294117,,,,0.0
982,ID_3354,333346,250.0,300.0,18419.0,12.0,10.0,4.0,5.0,65.25,,,,0.0
983,ID_83,333346,250.0,300.0,2777234.0,672.0,548.0,251.0,48.0,67.04,0.06946265,0.053200476,0.020128386,0.0
984,ID_2181,333346,250.0,300.0,3054.0,5.0,5.0,1.0,,71.71428571428571,,,,0.0
985,ID_2818,333346,250.0,300.0,180078.0,54.0,40.0,16.0,5.0,74.484375,0.054778554,0.053200476,0.0054442934,0.0
986,ID_1094,333346,,,,,,,,,,,,
987,ID_1811,333346,250.0,300.0,17060.0,16.0,14.0,8.0,4.0,53.888888888888886,0.037433155,0.04933426,-0.011901107,0.0
988,ID_2048,333346,250.0,300.0,390905.0,133.0,117.0,50.0,22.0,63.10344827586207,0.05982906,0.04933426,0.010494798,0.0
989,ID_432,333346,250.0,300.0,4064.0,15.0,14.0,8.0,,70.53333333333333,,,,0.0
990,ID_2842,333346,250.0,300.0,176200.0,21.0,18.0,13.0,14.0,75.66666666666667,0.08208955,0.053200476,0.03275529,0.0
991,ID_440,333346,250.0,300.0,41595.0,7.0,4.0,2.0,,82.0,0.037924152,0.04933426,-0.01141011,0.0
992,ID_865,333346,250.0,300.0,138418.0,378.0,343.0,190.0,15.0,65.21584158415841,0.003762813,0.04933426,-0.04557145,0.0
993,ID_545,333346,250.0,300.0,70991.0,68.0,62.0,29.0,3.0,63.0,,,,0.0
994,ID_1350,333346,250.0,300.0,14240.0,4.0,2.0,2.0,2.0,95.83333333333331,0.052710842,0.04933426,0.0033765817,0.0
995,ID_629,333346,250.0,300.0,33992.0,8.0,8.0,3.0,1.0,60.3,0.032036614,0.04933426,-0.017297648,0.0
996,ID_398,333346,250.0,300.0,12928.0,31.0,6.0,2.0,25.0,55.97222222222222,0.05426009,0.04933426,0.004925828,1.0
997,ID_2370,333346,250.0,300.0,11492.0,6.0,3.0,0.0,1.0,39.25,0.014373717,0.04933426,-0.034960546,0.0
998,ID_2930,333346,250.0,300.0,860096.0,210.0,172.0,100.0,12.0,66.09191176470588,0.030711794,0.04933426,-0.018622467,0.0
999,ID_893,333346,250.0,300.0,17920.0,6.0,5.0,4.0,4.0,64.66666666666667,0.03271028,0.053200476,-0.020490196,0.0
1000,ID_2338,333346,250.0,300.0,9715.0,10.0,8.0,6.0,1.0,66.875,0.05093555,0.04933426,0.0016012894,0.0
1001,ID_2215,333346,250.0,300.0,13249.0,24.0,20.0,10.0,7.0,71.6923076923077,,,,0.0
1002,ID_1570,333346,,,,,,,,,,,,
1003,ID_3135,333346,250.0,300.0,24911.0,83.0,74.0,34.0,5.0,67.6086956521739,0.0040849675,0.04933426,-0.045249294,0.0
1004,ID_1846,333346,250.0,300.0,12169.0,24.0,4.0,2.0,,56.285714285714285,0.7814668,0.04933426,0.73213255,1.0
