,domain,grid_id,webview_height,webview_width,displays,clicks,landed_clicks,non_bounced_clicks,closing_events,avg_last_second_framerate,sov_short_ttc,sov_short_ttc_global,sov_short_ttc_score
1669,ID_3288,333519,250.0,300.0,150898,147.0,126.0,47.0,15.0,56.75903614457831,0.01996008,0.053200476,-0.029374182
1670,ID_2480,333519,250.0,300.0,69064,54.0,40.0,15.0,10.0,65.21311475409836,0.024340771,0.04933426,-0.02499349
1671,ID_1584,333519,250.0,300.0,5802,14.0,13.0,9.0,1.0,63.22222222222222,0.031311154,0.04933426,-0.018023107
1672,ID_2857,333519,250.0,300.0,2412,1.0,1.0,1.0,,43.0,,,
1673,ID_2579,333519,,,3271,1.0,1.0,0.0,,,0.009404388,0.04933426,-0.039929874
1674,ID_1119,333519,250.0,300.0,6805,5.0,5.0,1.0,,57.81818181818182,0.021015761,0.04933426,-0.0283185
1675,ID_1198,333519,250.0,300.0,26203,4.0,3.0,1.0,,59.333333333333336,0.08083832,0.053200476,0.027637847
1676,ID_1790,333519,250.0,300.0,19966,10.0,8.0,3.0,,54.6,0.0065934067,0.053200476,-0.04660707
1677,ID_2791,333519,250.0,300.0,13979,7.0,3.0,0.0,,52.285714285714285,0.007148531,0.04933426,-0.04218573
1678,ID_1816,333519,250.0,300.0,2235,1.0,1.0,1.0,1.0,114.0,,,
1679,ID_1224,333519,250.0,300.0,5140,3.0,3.0,0.0,,119.66666666666669,,,
1680,ID_1133,333519,250.0,300.0,30528,20.0,15.0,6.0,2.0,67.33333333333333,0.014169254,0.053200476,-0.03516501
1681,ID_3040,333346,,,2700,,,,,,,,
1682,ID_1078,333346,250.0,300.0,2566,1.0,1.0,0.0,,55.0,,,
1683,ID_2589,333519,250.0,300.0,21362,2.0,1.0,0.0,1.0,44.5,0.07053683,0.104358725,0.021202568
1684,ID_3242,333519,250.0,300.0,107856,6.0,2.0,0.0,,59.125,0.028151775,0.053200476,-0.021182487
1685,ID_746,333519,250.0,300.0,12080,10.0,8.0,3.0,1.0,54.9,,,
1686,ID_1819,333519,250.0,300.0,24336,16.0,6.0,2.0,4.0,54.583333333333336,0.57727975,0.053200476,0.52407926
1687,ID_562,333519,250.0,300.0,17736,1.0,1.0,1.0,,54.0,0.013417816,0.04933426,-0.035916444
1688,ID_238,333519,250.0,300.0,2144,2.0,1.0,1.0,,46.5,,,
1689,ID_1077,333519,250.0,300.0,4433,6.0,3.0,0.0,1.0,40.375,0.5092274,0.04933426,0.45989314
1690,ID_1511,333519,250.0,300.0,3718,8.0,8.0,2.0,1.0,82.71428571428571,,,
1691,ID_2180,333519,250.0,300.0,23905,13.0,9.0,5.0,3.0,56.84615384615385,0.028210117,0.04933426,-0.021124145
1692,ID_2295,333519,250.0,300.0,4467,1.0,1.0,0.0,,57.0,,,
1693,ID_2675,333519,,,3492,1.0,0.0,0.0,,,,,
1694,ID_3267,333519,250.0,300.0,2348,2.0,1.0,1.0,,73.5,,,
1695,ID_976,333519,250.0,300.0,4343,3.0,3.0,1.0,,28.666666666666668,,,
1696,ID_2670,333519,250.0,300.0,33447,23.0,21.0,10.0,6.0,61.11538461538461,0.021173356,0.04933426,-0.028160905
1697,ID_1768,333519,250.0,300.0,2332,5.0,3.0,2.0,2.0,67.71428571428571,0.091295116,0.04933426,0.041960854
1698,ID_60,333519,250.0,300.0,17901,8.0,7.0,2.0,,54.625,0.044690967,0.053200476,-0.004643295
1699,ID_408,333346,250.0,300.0,2999,2.0,2.0,1.0,2.0,50.5,,,
1700,ID_2244,333346,250.0,300.0,3023,3.0,2.0,2.0,6.0,52.2,,,
1701,ID_1572,333346,250.0,300.0,22079,14.0,11.0,6.0,1.0,54.208333333333336,0.001992032,0.04933426,-0.04734223
1702,ID_2677,333346,250.0,300.0,2188,4.0,4.0,0.0,,100.0,0.018581081,0.04933426,-0.03075318
1703,ID_2722,333346,250.0,300.0,3065,4.0,4.0,1.0,3.0,50.5,,,
1704,ID_509,333346,250.0,300.0,2077,1.0,1.0,1.0,1.0,41.0,,,
1705,ID_459,333346,250.0,300.0,5100,3.0,3.0,1.0,,55.0,,,
1706,ID_3360,333519,,,2920,,,,,,,,
1707,ID_353,333519,,,2356,,,,,,,,
1708,ID_2144,333519,,,3939,,,,,,,,
1709,ID_1003,333519,,,2340,,,,,,,,
1710,ID_2587,333519,250.0,300.0,4777,2.0,2.0,1.0,,12.0,,,
1711,ID_2438,333519,250.0,300.0,760445,37.0,6.0,3.0,25.0,66.86486486486487,0.20526838,0.053200476,0.15206791
1712,ID_2769,333519,250.0,300.0,28816,3.0,2.0,1.0,,58.66666666666666,0.11116675,0.04933426,0.061832488
1713,ID_1875,333519,250.0,300.0,12498,2.0,2.0,1.0,,57.0,0.00087382033,0.04933426,-0.048460443
1714,ID_2491,333519,250.0,300.0,4576,2.0,2.0,1.0,,58.5,0.015424165,0.04933426,-0.033910096
1715,ID_877,333519,250.0,300.0,88106,7.0,6.0,3.0,,60.85714285714285,0.041697416,0.04933426,-0.0076368446
1716,ID_568,333519,,,2800,,,,,,,,
1717,ID_2955,333346,250.0,300.0,8830,4.0,3.0,1.0,,58.25,0.011538462,0.053200476,-0.041662015
1718,ID_1281,333346,250.0,300.0,5998,17.0,4.0,1.0,5.0,36.11764705882353,0.0032128515,0.04933426,-0.04612141
1719,ID_720,333346,250.0,300.0,998606,183.0,172.0,73.0,5.0,95.74329501915707,0.4750234,0.053200476,0.42568913
1720,ID_1229,333346,250.0,300.0,3270,2.0,1.0,1.0,1.0,15.0,,,
1721,ID_1639,333346,250.0,300.0,22660,37.0,29.0,12.0,2.0,56.114754098360656,0.004070004,0.04933426,-0.04526426
1722,ID_3139,333346,250.0,300.0,2017,1.0,1.0,1.0,,31.0,,,
1723,ID_2728,333346,250.0,300.0,89374,21.0,18.0,8.0,1.0,69.22727272727273,0.035164837,0.04933426,-0.014169427
1724,ID_3369,333346,250.0,300.0,4361,4.0,3.0,2.0,6.0,46.0,,,
1725,ID_2389,333346,250.0,300.0,28756,1.0,1.0,0.0,2.0,41.0,0.050724637,0.053200476,0.0013903761
1726,ID_3427,333346,250.0,300.0,5988,8.0,7.0,2.0,,74.85714285714286,0.011070111,0.04933426,-0.03826415
1727,ID_2504,333346,250.0,300.0,5929,3.0,1.0,1.0,,38.66666666666666,,,
1728,ID_3117,333346,250.0,300.0,5116,3.0,3.0,2.0,1.0,72.33333333333333,,,
1729,ID_2167,333346,250.0,300.0,2115,1.0,0.0,0.0,,120.0,,,
1730,ID_1478,333346,250.0,300.0,2345,2.0,0.0,0.0,,88.5,,,
1731,ID_3558,333346,250.0,300.0,2071,3.0,2.0,0.0,2.0,51.0,,,
1732,ID_1929,333346,250.0,300.0,40448,10.0,1.0,1.0,12.0,21.5,0.30496454,0.053200476,0.25176406
1733,ID_718,333519,250.0,300.0,26849,5.0,5.0,3.0,7.0,65.0,0.009396637,0.04933426,-0.039937623
1734,ID_1445,333519,250.0,300.0,5083,5.0,3.0,1.0,,58.2,,,
1735,ID_2224,333519,250.0,300.0,6353,4.0,2.0,1.0,,52.833333333333336,0.014806378,0.04933426,-0.034527883
1736,ID_161,333519,250.0,300.0,2981,1.0,0.0,0.0,,59.0,,,
1737,ID_574,333519,250.0,300.0,28246,10.0,6.0,3.0,1.0,65.0,0.090314135,0.053200476,0.03711366
1738,ID_2774,333519,250.0,300.0,11310,7.0,7.0,3.0,,50.888888888888886,0.0,0.04933426,-0.04933426
1739,ID_493,333519,250.0,300.0,499177,256.0,182.0,83.0,51.0,72.70347003154573,0.10295291,0.104358725,0.049752437
1740,ID_1058,333346,250.0,300.0,2843,3.0,2.0,1.0,,67.66666666666667,,,
1741,ID_622,333346,250.0,300.0,9041,3.0,2.0,1.0,,46.333333333333336,,,
1742,ID_1377,333346,250.0,300.0,2761,1.0,1.0,1.0,,60.0,0.0163827,0.053200476,-0.036817774
1743,ID_2022,333346,250.0,300.0,68985,72.0,67.0,23.0,3.0,62.05,0.018894332,0.04933426,-0.03043993
1744,ID_2388,333346,250.0,300.0,4413,8.0,8.0,4.0,4.0,74.7,0.002469136,0.04933426,-0.046865124
1745,ID_3421,333346,250.0,300.0,81850,59.0,50.0,26.0,3.0,59.37078651685393,0.023349857,0.04933426,-0.025984405
1746,ID_1311,333346,250.0,300.0,2315,10.0,6.0,1.0,,33.25,0.024771838,0.04933426,-0.024562424
1747,ID_3198,333519,,,2993,,,,,,,,
1748,ID_359,333519,250.0,300.0,5423,3.0,3.0,1.0,,79.33333333333333,,,
1749,ID_2207,333519,250.0,300.0,6217,10.0,8.0,1.0,,50.833333333333336,0.0060790274,0.04933426,-0.043255236
1750,ID_668,333346,,,3522,,,,,,,,
1751,ID_120,333346,,,2328,,,,,,,,
1752,ID_1029,333346,,,3776,,,,,,,,
1753,ID_169,333519,250.0,300.0,3379,2.0,2.0,1.0,,60.0,,,
1754,ID_3376,333519,250.0,300.0,3721,2.0,2.0,2.0,1.0,59.5,,,
1755,ID_3305,333519,250.0,300.0,4207,3.0,3.0,1.0,8.0,55.66666666666666,,,
1756,ID_3176,333519,250.0,300.0,4623,19.0,15.0,9.0,3.0,57.130434782608695,0.009404388,0.04933426,-0.039929874
1757,ID_1169,333519,250.0,300.0,3165,7.0,7.0,4.0,1.0,78.14285714285714,,,
1758,ID_1621,333519,250.0,300.0,4532,3.0,2.0,0.0,,95.0,,,
1759,ID_882,333519,250.0,300.0,3725,2.0,2.0,1.0,,32.5,,,
1760,ID_630,333519,250.0,300.0,2132,3.0,2.0,0.0,,59.6,0.012080537,0.04933426,-0.037253726
1761,ID_74,333519,250.0,300.0,16379,8.0,6.0,3.0,3.0,38.875,,,
1762,ID_1257,333519,250.0,300.0,16172,10.0,8.0,4.0,1.0,47.75,0.043589745,0.053200476,-0.005744518
1763,ID_2013,333519,250.0,300.0,3645,2.0,1.0,1.0,1.0,77.5,,,
1764,ID_372,333519,250.0,300.0,5601,7.0,5.0,3.0,,54.85714285714285,,,
1765,ID_3145,333519,250.0,300.0,132175,30.0,20.0,7.0,9.0,52.32258064516129,0.009809264,0.04933426,-0.039525
1766,ID_1652,333519,250.0,300.0,470703,259.0,203.0,92.0,121.0,54.68025078369906,0.07332351,0.04933426,0.023989245
1767,ID_486,333519,250.0,300.0,18942,2.0,2.0,1.0,,54.5,,,
1768,ID_158,333519,250.0,300.0,2845,2.0,1.0,1.0,,87.5,,,
1769,ID_1232,333519,250.0,300.0,4274,2.0,2.0,2.0,1.0,88.0,,,
1770,ID_212,333519,250.0,300.0,90225,46.0,40.0,20.0,4.0,59.84,0.03370058,0.04933426,-0.015633678
1771,ID_949,333519,250.0,300.0,8972,3.0,2.0,0.0,1.0,57.5,0.0026666666,0.04933426,-0.046667594
1772,ID_2215,333519,250.0,300.0,5509,17.0,16.0,5.0,2.0,61.89473684210526,,,
1773,ID_2879,333519,250.0,300.0,6002,3.0,2.0,1.0,1.0,78.33333333333333,,,
1774,ID_2628,333346,250.0,300.0,5481,1.0,0.0,0.0,,7.0,,,
1775,ID_3563,333346,,,3318,,,,,,,,
1776,ID_970,333519,,,2881,,,,,,0.07872175,0.04933426,0.029387485
1777,ID_3003,333519,250.0,300.0,5650,2.0,2.0,0.0,1.0,45.0,0.08035714,0.04933426,0.031022882
1778,ID_2152,333519,250.0,300.0,9044,6.0,4.0,3.0,,55.285714285714285,0.016107382,0.04933426,-0.033226877
1779,ID_543,333519,250.0,300.0,5639,1.0,1.0,1.0,,25.0,,,
1780,ID_1632,333519,250.0,300.0,44284,15.0,13.0,5.0,1.0,57.06666666666667,0.005027933,0.04933426,-0.04430633
1781,ID_2473,333519,250.0,300.0,649384,95.0,70.0,29.0,10.0,65.10434782608695,0.012594459,0.04933426,-0.036739804
1782,ID_1001,333519,250.0,300.0,43610,4.0,4.0,4.0,,59.75,0.027950311,0.1850438,-0.02138395
1783,ID_1591,333519,250.0,300.0,12538,3.0,3.0,1.0,1.0,89.0,0.027944112,0.04933426,-0.02139015
1784,ID_1014,333519,250.0,300.0,19654,9.0,8.0,4.0,3.0,53.333333333333336,,,
1785,ID_774,333519,250.0,300.0,21194,2.0,2.0,1.0,,85.5,,,
1786,ID_2869,333519,250.0,300.0,3685,5.0,4.0,3.0,1.0,57.4,0.025974026,0.04933426,-0.023360236
1787,ID_2342,333519,250.0,300.0,3259,8.0,8.0,2.0,1.0,14.538461538461538,,,
1788,ID_1549,333519,250.0,300.0,9266,3.0,3.0,1.0,1.0,72.33333333333333,,,
1789,ID_830,333519,250.0,300.0,56380,15.0,13.0,8.0,1.0,55.86666666666667,0.03814554,0.04933426,-0.011188721
1790,ID_1325,333519,250.0,300.0,3092,1.0,1.0,1.0,,30.0,0.00856531,0.04933426,-0.04076895
1791,ID_458,333519,250.0,300.0,4681362,791.0,625.0,325.0,44.0,60.9226393629124,0.25342464,0.053200476,0.2040904
1792,ID_3347,333519,250.0,300.0,4515,7.0,7.0,1.0,,55.42857142857143,,,
1793,ID_1070,333519,250.0,300.0,8540,9.0,9.0,3.0,,62.4,0.046407185,0.104358725,-0.003973437
1794,ID_826,333519,250.0,300.0,2586,2.0,1.0,0.0,3.0,40.5,0.029906543,0.04933426,-0.019427719
1795,ID_3089,333519,250.0,300.0,3922,9.0,7.0,3.0,,58.45454545454545,0.0056689344,0.04933426,-0.043665327
1796,ID_41,333519,250.0,300.0,6420,2.0,1.0,0.0,,46.0,,,
1797,ID_3520,333346,250.0,300.0,6806,7.0,6.0,3.0,,57.55555555555556,0.0,0.04933426,-0.04933426
1798,ID_2452,333346,250.0,300.0,5584,3.0,3.0,2.0,2.0,59.8,0.0036563072,0.04933426,-0.045677956
1799,ID_1424,333346,250.0,300.0,32793,10.0,7.0,2.0,1.0,38.5,0.019786911,0.04933426,-0.02954735
1800,ID_3501,333346,250.0,300.0,7050,10.0,9.0,4.0,4.0,55.0,,,
1801,ID_1842,333346,250.0,300.0,9904,1.0,1.0,0.0,,120.0,0.012383901,0.053200476,-0.040816575
1802,ID_1997,333519,250.0,300.0,2529,2.0,1.0,0.0,8.0,100.0,,,
1803,ID_77,333346,250.0,300.0,5699,3.0,3.0,1.0,,43.333333333333336,,,
1804,ID_240,333346,250.0,300.0,8687,3.0,3.0,2.0,1.0,17.0,,,
1805,ID_29,333346,250.0,300.0,23549,8.0,3.0,2.0,5.0,62.6,0.010270775,0.04933426,-0.039063487
1806,ID_3309,333346,250.0,300.0,17660,3.0,2.0,0.0,2.0,64.6,,,
1807,ID_3486,333346,,,2193,,,,,,,,
1808,ID_1459,333519,,,19056,,,,,,,,
1809,ID_1707,333519,,,2513,,,,,,,,
1810,ID_3054,333346,250.0,300.0,4786,6.0,3.0,2.0,1.0,67.33333333333333,0.015625,0.04933426,-0.03370926
1811,ID_2813,333346,250.0,300.0,6664,3.0,3.0,2.0,,76.66666666666667,,,
1812,ID_3247,333519,250.0,300.0,113009,54.0,48.0,18.0,,78.89473684210526,0.097426765,0.04933426,0.048092507
1813,ID_2385,333519,250.0,300.0,2385,3.0,2.0,1.0,2.0,55.333333333333336,,,
1814,ID_2459,333519,250.0,300.0,49128,13.0,12.0,3.0,,75.76470588235294,0.016542597,0.04933426,-0.032791663
1815,ID_2018,333519,250.0,300.0,133140,35.0,30.0,16.0,15.0,81.95454545454545,0.033505153,0.04933426,-0.015829107
1816,ID_1203,333519,250.0,300.0,2021,11.0,5.0,2.0,2.0,49.45454545454545,0.46542552,0.04933426,0.41609126
1817,ID_850,333346,250.0,300.0,15294,4.0,2.0,0.0,48.0,69.0,0.21314742,0.053200476,0.16381314
1818,ID_887,333346,250.0,300.0,4430,3.0,3.0,1.0,,58.5,,,
1819,ID_2518,333346,250.0,300.0,3109,5.0,5.0,1.0,,60.285714285714285,,,
1820,ID_2085,333519,250.0,300.0,2075,4.0,2.0,0.0,1.0,72.75,,,
1821,ID_2285,333519,,,9958,2.0,0.0,0.0,,,0.87398374,0.053200476,0.82464945
1822,ID_2859,333519,250.0,300.0,34858,13.0,11.0,4.0,7.0,77.53846153846153,0.075140886,0.04933426,0.025806628
1823,ID_2190,333519,250.0,300.0,33112,22.0,20.0,11.0,2.0,70.16,0.027855154,0.053200476,-0.021479107
1824,ID_794,333519,250.0,300.0,12754,4.0,3.0,2.0,1.0,107.0,0.058690745,0.04933426,0.009356484
1825,ID_738,333519,250.0,300.0,13979,14.0,12.0,5.0,,65.04545454545455,,,
1826,ID_3348,333346,250.0,300.0,2814,3.0,1.0,0.0,,50.0,,,
1827,ID_1117,333346,250.0,300.0,39269,38.0,31.0,7.0,66.0,56.22413793103448,0.16962026,0.04933426,0.120285995
1828,ID_1099,333346,250.0,300.0,8376,13.0,10.0,8.0,,36.41666666666666,0.0132231405,0.04933426,-0.03611112
1829,ID_56,333346,250.0,300.0,20081,2.0,0.0,0.0,1.0,58.0,0.060416665,0.04933426,0.011082405
1830,ID_566,333346,250.0,300.0,10313,5.0,5.0,2.0,,54.8,,,
1831,ID_287,333346,250.0,300.0,2307,1.0,0.0,0.0,1.0,2.0,,,
1832,ID_3345,333346,250.0,300.0,3211,3.0,3.0,1.0,,69.0,0.04416404,0.04933426,-0.005170224
1833,ID_2484,333346,250.0,300.0,3518,4.0,2.0,0.0,11.0,73.5,0.13904762,0.04933426,0.08971336
1834,ID_1925,333346,250.0,300.0,18057,27.0,25.0,7.0,2.0,58.94444444444444,0.005154639,0.053200476,-0.048045836
1835,ID_2637,333346,250.0,300.0,917220,124.0,100.0,48.0,18.0,48.23571428571429,0.09904154,0.053200476,0.045841057
1836,ID_1645,333346,250.0,300.0,8610,1.0,0.0,0.0,,33.0,,,
1837,ID_3086,333346,250.0,300.0,2809,1.0,1.0,1.0,,121.0,,,
1838,ID_3217,333346,250.0,300.0,7062,4.0,2.0,0.0,,66.83333333333333,,,
1839,ID_1867,333346,250.0,300.0,11694,4.0,4.0,3.0,4.0,51.0,0.021604938,0.053200476,-0.027729323
1840,ID_1483,333346,250.0,300.0,2961,44.0,10.0,1.0,84.0,47.87179487179487,0.09736765,0.04933426,0.048033386
1841,ID_1838,333519,250.0,300.0,2851,1.0,1.0,1.0,,120.0,,,
1842,ID_2194,333346,250.0,300.0,100687,47.0,29.0,5.0,,7.571428571428571,0.015582319,0.04933426,-0.033751942
1843,ID_2399,333346,250.0,300.0,31787,10.0,10.0,3.0,,59.785714285714285,0.14651163,0.053200476,0.097177364
1844,ID_416,333346,,,2077,,,,1.0,,,,
1845,ID_2183,333519,,,2120,,,,,,,,
1846,ID_1317,333346,,,3406,,,,,,,,
1847,ID_2797,333346,250.0,300.0,19498,1.0,1.0,0.0,,89.0,,,
1848,ID_844,333519,250.0,300.0,164965,135.0,115.0,47.0,10.0,66.44202898550725,0.02503477,0.04933426,-0.024299491
1849,ID_3461,333519,250.0,300.0,5177,4.0,4.0,3.0,1.0,23.83333333333333,,,
1850,ID_179,333346,,,3198,,,,1.0,,0.027137043,0.04933426,-0.022197219
1851,ID_1818,333346,250.0,300.0,21623,13.0,11.0,3.0,,61.70588235294117,,,
1852,ID_305,333519,250.0,300.0,50142,21.0,19.0,10.0,7.0,73.78260869565217,0.02077922,0.04933426,-0.028555041
1853,ID_2457,333519,250.0,300.0,25434,6.0,3.0,0.0,1.0,68.83333333333333,0.021065675,0.04933426,-0.028268587
1854,ID_2019,333519,250.0,300.0,43410,17.0,12.0,3.0,2.0,38.68421052631579,0.022222223,0.04933426,-0.027112039
1855,ID_2245,333346,,,2513,,,,,,,,
1856,ID_1754,333519,250.0,300.0,11154,15.0,12.0,3.0,1.0,54.26315789473684,0.002842524,0.04933426,-0.04649174
1857,ID_2899,333519,250.0,300.0,4743,1.0,1.0,1.0,,60.0,0.036158193,0.04933426,-0.01317607
1858,ID_2989,333519,250.0,300.0,62774,15.0,12.0,5.0,7.0,57.05,0.05869565,0.04933426,0.009361391
1859,ID_1449,333519,250.0,300.0,4742,7.0,2.0,1.0,2.0,57.0,0.124612525,0.04933426,0.07527826
1860,ID_1164,333519,250.0,300.0,5653,1.0,0.0,0.0,,56.0,,,
1861,ID_599,333519,250.0,300.0,7949,3.0,1.0,1.0,,3.2,0.016906437,0.04933426,-0.032427825
1862,ID_37,333519,250.0,300.0,2314,1.0,1.0,0.0,1.0,89.0,,,
1863,ID_2212,333519,250.0,300.0,6991,3.0,2.0,1.0,,53.66666666666666,,,
1864,ID_2461,333519,250.0,300.0,4430,1.0,1.0,0.0,,60.0,,,
1865,ID_3220,333519,250.0,300.0,12614,6.0,5.0,0.0,,69.16666666666667,0.019396551,0.053200476,-0.02993771
1866,ID_266,333519,250.0,300.0,9937,12.0,10.0,4.0,2.0,78.28571428571429,,,
1867,ID_552,333519,250.0,300.0,4887,3.0,2.0,2.0,,46.0,,,
1868,ID_814,333519,250.0,300.0,5746,2.0,2.0,0.0,,24.5,,,
1869,ID_2137,333519,250.0,300.0,2233,2.0,2.0,1.0,,63.5,,,
1870,ID_2703,333346,250.0,300.0,8179,22.0,19.0,12.0,4.0,53.88461538461539,,,
1871,ID_972,333346,250.0,300.0,8133,62.0,57.0,25.0,,61.16161616161616,0.015466016,0.04933426,-0.033868246
1872,ID_2852,333519,250.0,300.0,8021,1.0,0.0,0.0,,119.0,,,
1873,ID_2270,333519,250.0,300.0,5895,1.0,1.0,1.0,,19.0,,,
1874,ID_2414,333519,250.0,300.0,19165,8.0,7.0,1.0,,55.3,,,
1875,ID_1540,333346,250.0,300.0,141968,188.0,126.0,60.0,665.0,63.62,0.14367816,0.04933426,0.0943439
1876,ID_3028,333346,250.0,300.0,14990,6.0,4.0,4.0,6.0,70.66666666666667,0.012158055,0.04933426,-0.037176207
1877,ID_1642,333346,250.0,300.0,27202,4.0,3.0,3.0,,59.25,0.1042654,0.053200476,0.051064927
1878,ID_244,333346,250.0,300.0,2257,1.0,1.0,0.0,,65.0,0.02293578,0.04933426,-0.026398482
1879,ID_2992,333346,250.0,300.0,7758,5.0,4.0,1.0,2.0,49.4,0.024975985,0.04933426,-0.024358276
1880,ID_3137,333346,250.0,300.0,11962,6.0,1.0,1.0,4.0,41.0,,,
1881,ID_234,333346,250.0,300.0,3454,8.0,8.0,1.0,1.0,43.375,0.041394334,0.04933426,-0.007939926
1882,ID_2306,333346,250.0,300.0,6402,1.0,0.0,0.0,,38.0,,,
1883,ID_40,333519,250.0,300.0,10791,7.0,7.0,3.0,3.0,55.0,0.024886878,0.053200476,-0.028313598
1884,ID_1731,333519,,,9105,1.0,0.0,0.0,1.0,,,,
1885,ID_2543,333519,,,3706,,,,3.0,,,,
1886,ID_2925,333346,,,2276,,,,,,,,
1887,ID_2602,333519,250.0,300.0,8187,15.0,13.0,6.0,,65.05263157894737,,,
1888,ID_1942,333519,250.0,300.0,8160,20.0,15.0,7.0,,69.32142857142857,,,
1889,ID_1492,333519,250.0,300.0,486220,59.0,42.0,22.0,2.0,61.18390804597701,0.0067040734,0.053200476,-0.04263019
1890,ID_2563,333519,250.0,300.0,23094,25.0,24.0,15.0,,55.458333333333336,0.008498584,0.04933426,-0.04083568
1891,ID_1028,333346,250.0,300.0,2468,3.0,3.0,3.0,,58.333333333333336,,,
1892,ID_166,333346,250.0,300.0,14232,30.0,28.0,22.0,2.0,63.73529411764706,0.008602151,0.04933426,-0.04073211
1893,ID_9,333346,250.0,300.0,4888,7.0,6.0,3.0,2.0,62.142857142857146,,,
1894,ID_995,333519,250.0,300.0,15594,9.0,8.0,2.0,,64.4,0.02094747,0.04933426,-0.028386792
1895,ID_3144,333519,250.0,300.0,7323,2.0,2.0,0.0,,74.5,0.0,0.04933426,-0.04933426
1896,ID_554,333519,250.0,300.0,15111,2.0,1.0,1.0,,70.0,,,
1897,ID_168,333519,250.0,300.0,7765,11.0,9.0,2.0,1.0,40.47368421052632,,,
1898,ID_948,333519,250.0,300.0,10849,12.0,0.0,0.0,3.0,58.0,,,
1899,ID_1260,333519,250.0,300.0,20878,5.0,5.0,3.0,,69.2,0.303125,0.04933426,0.25379074
1900,ID_1004,333519,250.0,300.0,6784,2.0,1.0,0.0,,21.5,,,
1901,ID_1582,333519,250.0,300.0,42746,27.0,16.0,6.0,1.0,60.54054054054054,0.22997712,0.04933426,0.18064286
1902,ID_1813,333519,250.0,300.0,51632,17.0,15.0,10.0,,71.34782608695652,0.022105264,0.04933426,-0.027228998
1903,ID_1056,333519,250.0,300.0,21477,66.0,57.0,21.0,4.0,59.62,0.035218783,0.04933426,-0.014115478
1904,ID_799,333519,250.0,300.0,4777,2.0,1.0,1.0,1.0,56.0,,,
1905,ID_1765,333519,250.0,300.0,22302,1.0,1.0,1.0,,165.0,0.037284896,0.053200476,-0.015915582
1906,ID_2671,333519,250.0,300.0,3066,3.0,2.0,0.0,2.0,73.0,,,
1907,ID_1455,333519,250.0,300.0,3718,3.0,3.0,0.0,,54.4,,,
1908,ID_1853,333519,250.0,300.0,3116,1.0,1.0,0.0,4.0,55.0,,,
1909,ID_3035,333519,250.0,300.0,2307,1.0,1.0,0.0,,113.0,,,
1910,ID_3551,333519,250.0,300.0,2002,1.0,1.0,0.0,,63.0,,,
1911,ID_3197,333519,250.0,300.0,3135,1.0,1.0,1.0,,46.0,,,
1912,ID_2735,333346,250.0,300.0,36130,6.0,6.0,3.0,1.0,59.16666666666666,0.02150873,0.104358725,-0.027825532
1913,ID_545,333346,250.0,300.0,70991,68.0,62.0,29.0,3.0,63.0,,,
1914,ID_1615,333346,250.0,300.0,3389,2.0,1.0,0.0,,109.5,0.7937008,0.04933426,0.7443665
1915,ID_185,333346,250.0,300.0,26674,29.0,27.0,14.0,,57.142857142857146,0.007216495,0.04933426,-0.042117767
1916,ID_2759,333346,250.0,300.0,64083,33.0,29.0,9.0,8.0,51.95121951219512,0.0045045046,0.1850438,-0.04664609
1917,ID_2342,333346,250.0,300.0,3339,9.0,6.0,2.0,3.0,12.733333333333333,,,
1918,ID_46,333346,250.0,300.0,2501,1.0,1.0,1.0,,59.0,,,
1919,ID_1014,333346,250.0,300.0,11785,9.0,7.0,2.0,1.0,35.7,,,
1920,ID_3297,333346,250.0,300.0,8522,6.0,4.0,0.0,1.0,64.5,0.031908832,0.04933426,-0.01742543
1921,ID_3425,333346,250.0,300.0,12591,3.0,2.0,1.0,1.0,62.0,,,
1922,ID_204,333346,250.0,300.0,3199,9.0,8.0,6.0,2.0,78.15384615384616,,,
1923,ID_1591,333346,250.0,300.0,25616,20.0,18.0,9.0,2.0,75.9375,0.027944112,0.04933426,-0.02139015
1924,ID_3089,333346,250.0,300.0,3725,9.0,9.0,3.0,,70.42105263157895,0.0056689344,0.04933426,-0.043665327
1925,ID_852,333346,250.0,300.0,11244,1.0,0.0,0.0,,23.0,,,
1926,ID_2473,333346,250.0,300.0,270556,58.0,46.0,23.0,6.0,55.72368421052632,0.012594459,0.04933426,-0.036739804
1927,ID_1687,333346,,,4515,,,,,,0.040527806,0.04933426,-0.008806458
1928,ID_487,333519,,,2548,,,,,,,,
1929,ID_2353,333519,,,5731,,,,,,,,
1930,ID_2702,333346,,,5678,,,,,,,,
1931,ID_2872,333519,,,4310,,,,,,,,
1932,ID_846,333519,,,2216,,,,1.0,,0.15421304,0.04933426,0.104878776
1933,ID_3333,333346,,,3001,,,,2.0,,,,
1934,ID_1390,333519,,,2051,,,,,,,,
1935,ID_1207,333346,,,2078,,,,,,,,
1936,ID_3064,333346,,,2534,,,,,,,,
1937,ID_1276,333519,250.0,300.0,21696,18.0,15.0,9.0,,64.11111111111111,0.021349274,0.053200476,-0.030466337
1938,ID_1784,333346,250.0,300.0,26301,2.0,1.0,0.0,,54.0,0.01650165,0.04933426,-0.03283261
1939,ID_774,333346,,,10420,,,,,,,,
1940,ID_1975,333519,,,3555,,,,,,,,
1941,ID_903,333346,250.0,300.0,8708,3.0,3.0,0.0,1.0,111.2,0.0375,0.04933426,-0.011834262
